user_id,session_id,step_idx,hour,day_of_week,current_poi,current_lat,current_lon,current_crowd,remaining_minutes,next_poi,dwell_minutes,walk_minutes
179,359,4,10,0,Mirror_Wall,7.9601,80.7613,0.8081050554977062,92,Frescoes,13,1
179,359,5,10,0,Frescoes,7.961,80.7612,0.8407411994339925,78,Lion_Paws,8,2
179,359,6,10,0,Lion_Paws,7.962,80.761,0.797656975269549,68,Exit,4,11
180,360,0,15,4,Entrance,7.9569,80.76,0.46340446202700036,233,Ticket_Counter,8,1
180,360,1,15,4,Ticket_Counter,7.9572,80.7604,0.6086574081304426,224,Water_Gardens,12,2
180,360,2,15,4,Water_Gardens,7.9582,80.7605,0.6787442124382049,210,Ticket_Counter,24,1
180,360,3,15,4,Ticket_Counter,7.9572,80.7604,0.6530974994948335,185,Museum,11,3
180,360,4,16,4,Museum,7.9564,80.7596,0.35563779646916527,171,Water_Gardens,19,1
180,360,5,16,4,Water_Gardens,7.9582,80.7605,0.22464772276112643,151,Boulder_Gardens,21,1
180,360,6,16,4,Boulder_Gardens,7.959,80.761,0.2377386871080108,129,Mirror_Wall,18,1
180,360,7,17,4,Mirror_Wall,7.9601,80.7613,0.21519948601262756,110,Frescoes,18,2
180,360,8,17,4,Frescoes,7.961,80.7612,0.3347906418066031,90,Lion_Paws,16,2
180,360,9,17,4,Lion_Paws,7.962,80.761,0.1997444573687148,72,Exit,6,8
180,361,0,15,2,Entrance,7.9569,80.76,0.6009113450000382,184,Ticket_Counter,6,1
180,361,1,15,2,Ticket_Counter,7.9572,80.7604,0.5546652994530168,177,Water_Gardens,11,1
180,361,2,15,2,Water_Gardens,7.9582,80.7605,0.49698522641795057,165,Mirror_Wall,23,3
180,361,3,15,2,Mirror_Wall,7.9601,80.7613,0.729352735900321,139,Frescoes,16,1
180,361,4,16,2,Frescoes,7.961,80.7612,0.25902980725056735,122,Summit,19,1
180,361,5,16,2,Summit,7.963,80.7607,0.1628531459135492,102,Exit,37,12
181,362,0,11,0,Entrance,7.9569,80.76,0.7780260268603251,211,Museum,4,1
181,362,1,11,0,Museum,7.9564,80.7596,0.7380348027341707,206,Exit,17,2
181,363,0,10,1,Entrance,7.9569,80.76,0.6640418762570846,121,Ticket_Counter,7,2
181,363,1,10,1,Ticket_Counter,7.9572,80.7604,0.755644295319463,112,Water_Gardens,9,1
181,363,2,10,1,Water_Gardens,7.9582,80.7605,0.9095700695227684,102,Exit,14,4
182,364,0,9,3,Entrance,7.9569,80.76,0.46344239961724376,240,Ticket_Counter,9,1
182,364,1,9,3,Ticket_Counter,7.9572,80.7604,0.6949499431887054,230,Water_Gardens,10,2
182,364,2,9,3,Water_Gardens,7.9582,80.7605,0.7928267591026726,218,Mirror_Wall,13,2
182,364,3,9,3,Mirror_Wall,7.9601,80.7613,0.6765441015931897,203,Frescoes,10,1
182,364,4,9,3,Frescoes,7.961,80.7612,0.7125701220573587,192,Summit,14,3
182,364,5,10,3,Summit,7.963,80.7607,0.8209011510023354,175,Exit,23,10
182,365,0,12,6,Entrance,7.9569,80.76,0.6653484017641422,156,Ticket_Counter,10,1
182,365,1,12,6,Ticket_Counter,7.9572,80.7604,0.8518436033184827,145,Water_Gardens,10,1
182,365,2,12,6,Water_Gardens,7.9582,80.7605,0.8367795759559058,134,Exit,15,3
183,366,0,11,2,Entrance,7.9569,80.76,0.757033110430521,220,Ticket_Counter,2,2
183,366,1,11,2,Ticket_Counter,7.9572,80.7604,0.6989397905749842,216,Water_Gardens,17,1
183,366,2,11,2,Water_Gardens,7.9582,80.7605,0.7024694065721914,198,Ticket_Counter,17,1
183,366,3,11,2,Ticket_Counter,7.9572,80.7604,1.0,180,Water_Gardens,4,2
183,366,4,11,2,Water_Gardens,7.9582,80.7605,0.9451403906678776,174,Boulder_Gardens,18,1
183,366,5,12,2,Boulder_Gardens,7.959,80.761,0.6494902014092004,155,Frescoes,18,2
183,366,6,12,2,Frescoes,7.961,80.7612,0.7997438796774952,135,Mirror_Wall,13,3
183,366,7,12,2,Mirror_Wall,7.9601,80.7613,0.8578591665753824,119,Exit,11,9
183,367,0,11,5,Entrance,7.9569,80.76,0.9390033946389675,202,Ticket_Counter,13,2
183,367,1,11,5,Ticket_Counter,7.9572,80.7604,0.5533664189554506,187,Water_Gardens,8,2
183,367,2,11,5,Water_Gardens,7.9582,80.7605,0.7024221329520098,177,Boulder_Gardens,16,1
183,367,3,11,5,Boulder_Gardens,7.959,80.761,0.6493337279018542,160,Mirror_Wall,19,1
183,367,4,12,5,Mirror_Wall,7.9601,80.7613,0.8417020744363272,140,Frescoes,8,1
183,367,5,12,5,Frescoes,7.961,80.7612,0.8497994098591928,131,Summit,4,3
183,367,6,12,5,Summit,7.963,80.7607,0.7831005376310977,124,Exit,24,13
184,368,0,12,3,Entrance,7.9569,80.76,0.8157787101925636,239,Ticket_Counter,10,1
184,368,1,12,3,Ticket_Counter,7.9572,80.7604,0.8588787283892473,228,Water_Gardens,2,1
184,368,2,12,3,Water_Gardens,7.9582,80.7605,0.7841860893854479,225,Exit,18,4
184,369,0,11,4,Entrance,7.9569,80.76,0.7991404343673044,215,Ticket_Counter,2,1
184,369,1,11,4,Ticket_Counter,7.9572,80.7604,0.8278648078832704,212,Water_Gardens,2,2
184,369,2,11,4,Water_Gardens,7.9582,80.7605,0.8181903990878734,208,Mirror_Wall,9,1
184,369,3,11,4,Mirror_Wall,7.9601,80.7613,0.6644193200315845,198,Frescoes,11,1
184,369,4,11,4,Frescoes,7.961,80.7612,0.8482101451903801,186,Mirror_Wall,11,1
184,369,5,11,4,Mirror_Wall,7.9601,80.7613,0.7647936262599602,174,Frescoes,4,1
184,369,6,11,4,Frescoes,7.961,80.7612,0.7905755129967262,169,Exit,24,8
185,370,0,11,6,Entrance,7.9569,80.76,0.7722325454307852,131,Exit,10,1
185,371,0,9,6,Entrance,7.9569,80.76,0.48791586047542324,218,Ticket_Counter,5,1
185,371,1,9,6,Ticket_Counter,7.9572,80.7604,0.6447157829779859,212,Water_Gardens,7,1
185,371,2,9,6,Water_Gardens,7.9582,80.7605,0.6431787613805081,204,Boulder_Gardens,15,3
185,371,3,9,6,Boulder_Gardens,7.959,80.761,0.5849667978645595,186,Mirror_Wall,11,2
185,371,4,9,6,Mirror_Wall,7.9601,80.7613,0.5747583999002623,173,Frescoes,9,2
185,371,5,9,6,Frescoes,7.961,80.7612,0.5722968287738274,162,Lion_Paws,7,1
185,371,6,10,6,Lion_Paws,7.962,80.761,0.8171472860296247,154,Exit,7,10
186,372,0,7,6,Entrance,7.9569,80.76,0.20938926008770503,210,Museum,2,1
186,372,1,7,6,Museum,7.9564,80.7596,0.10373445365036182,207,Water_Gardens,16,4
186,372,2,7,6,Water_Gardens,7.9582,80.7605,0.16096297149218386,187,Mirror_Wall,27,2
186,372,3,7,6,Mirror_Wall,7.9601,80.7613,0.03485087921263341,158,Frescoes,11,3
186,372,4,8,6,Frescoes,7.961,80.7612,0.21876723745843543,144,Summit,14,3
186,372,5,8,6,Summit,7.963,80.7607,0.07496153186887342,127,Lion_Paws,33,1
186,372,6,8,6,Lion_Paws,7.962,80.761,0.14007800805907658,93,Summit,9,1
186,372,7,9,6,Summit,7.963,80.7607,0.6061571506601564,83,Exit,28,11
186,373,0,15,6,Entrance,7.9569,80.76,0.7221961876783608,237,Water_Gardens,4,2
186,373,1,15,6,Water_Gardens,7.9582,80.7605,0.6860940020070332,231,Boulder_Gardens,19,4
186,373,2,15,6,Boulder_Gardens,7.959,80.761,0.48412853014921287,208,Mirror_Wall,15,1
186,373,3,15,6,Mirror_Wall,7.9601,80.7613,0.5804202260957383,192,Lion_Paws,9,3
186,373,4,15,6,Lion_Paws,7.962,80.761,0.6354644193004806,180,Summit,9,1
186,373,5,16,6,Summit,7.963,80.7607,0.22099107492245829,170,Exit,30,13
187,374,0,10,2,Entrance,7.9569,80.76,0.8455495269393676,130,Water_Gardens,9,1
187,374,1,10,2,Water_Gardens,7.9582,80.7605,0.9023331922372262,120,Boulder_Gardens,14,1
187,374,2,10,2,Boulder_Gardens,7.959,80.761,0.8515811975658392,105,Frescoes,11,3
187,374,3,10,2,Frescoes,7.961,80.7612,0.8144749261331017,91,Lion_Paws,11,1
187,374,4,10,2,Lion_Paws,7.962,80.761,0.6835842064437614,79,Summit,9,1
187,374,5,11,2,Summit,7.963,80.7607,0.7182205332685921,69,Exit,25,8
187,375,0,9,4,Entrance,7.9569,80.76,0.6935384979979812,179,Ticket_Counter,5,2
187,375,1,9,4,Ticket_Counter,7.9572,80.7604,0.6636391406563629,172,Water_Gardens,12,3
187,375,2,9,4,Water_Gardens,7.9582,80.7605,0.6509120348342343,157,Boulder_Gardens,27,1
187,375,3,9,4,Boulder_Gardens,7.959,80.761,0.6005774765380141,129,Mirror_Wall,13,3
187,375,4,10,4,Mirror_Wall,7.9601,80.7613,0.7930164684096402,113,Frescoes,8,1
187,375,5,10,4,Frescoes,7.961,80.7612,0.772801431928257,104,Summit,16,4
187,375,6,10,4,Summit,7.963,80.7607,0.786541622981958,84,Exit,14,10
188,376,0,7,3,Entrance,7.9569,80.76,0.19834081156275185,211,Ticket_Counter,5,2
188,376,1,7,3,Ticket_Counter,7.9572,80.7604,0.12242739093058773,204,Water_Gardens,11,2
188,376,2,7,3,Water_Gardens,7.9582,80.7605,0.2635878563932281,191,Boulder_Gardens,24,3
188,376,3,7,3,Boulder_Gardens,7.959,80.761,0.2340018075196299,164,Mirror_Wall,11,2
188,376,4,8,3,Mirror_Wall,7.9601,80.7613,0.14983232530324767,151,Frescoes,21,1
188,376,5,8,3,Frescoes,7.961,80.7612,0.2899795359121389,129,Lion_Paws,15,2
188,376,6,8,3,Lion_Paws,7.962,80.761,0.0822183507333051,112,Summit,8,1
188,376,7,8,3,Summit,7.963,80.7607,0.3173867049661984,103,Exit,24,12
188,377,0,15,0,Entrance,7.9569,80.76,0.5845399994534534,170,Museum,9,1
188,377,1,15,0,Museum,7.9564,80.7596,0.5434521299960561,160,Ticket_Counter,16,1
188,377,2,15,0,Ticket_Counter,7.9572,80.7604,0.5841641894451984,143,Water_Gardens,8,1
188,377,3,15,0,Water_Gardens,7.9582,80.7605,0.5563293132957712,134,Museum,24,2
188,377,4,16,0,Museum,7.9564,80.7596,0.07268018912643012,108,Water_Gardens,17,3
188,377,5,16,0,Water_Gardens,7.9582,80.7605,0.24796135920526097,88,Boulder_Gardens,25,1
188,377,6,16,0,Boulder_Gardens,7.959,80.761,0.07044610052521694,62,Mirror_Wall,16,1
188,377,7,17,0,Mirror_Wall,7.9601,80.7613,0.20749286781158835,45,Frescoes,19,2
188,377,8,17,0,Frescoes,7.961,80.7612,0.37130177723632124,24,Exit,14,9
189,378,0,15,4,Entrance,7.9569,80.76,0.6416089785938237,205,Water_Gardens,6,1
189,378,1,15,4,Water_Gardens,7.9582,80.7605,0.599135808845333,198,Mirror_Wall,22,2
189,378,2,15,4,Mirror_Wall,7.9601,80.7613,0.5001969231522135,174,Frescoes,8,1
189,378,3,15,4,Frescoes,7.961,80.7612,0.5359594319523465,165,Lion_Paws,5,1
189,378,4,15,4,Lion_Paws,7.962,80.761,0.5281834080819799,159,Exit,10,8
189,379,0,8,3,Entrance,7.9569,80.76,0.3886159384021095,144,Ticket_Counter,11,1
189,379,1,8,3,Ticket_Counter,7.9572,80.7604,0.05991073108115222,132,Museum,7,3
189,379,2,8,3,Museum,7.9564,80.7596,0.3221908823324599,122,Water_Gardens,19,1
189,379,3,8,3,Water_Gardens,7.9582,80.7605,0.18245600317994473,102,Boulder_Gardens,31,1
189,379,4,9,3,Boulder_Gardens,7.959,80.761,0.4593543471997109,70,Water_Gardens,21,1
189,379,5,9,3,Water_Gardens,7.9582,80.7605,0.5260587454342767,48,Mirror_Wall,14,3
189,379,6,9,3,Mirror_Wall,7.9601,80.7613,0.559742634857718,31,Boulder_Gardens,14,3
190,380,0,15,0,Entrance,7.9569,80.76,0.5178959559923394,200,Museum,7,1
190,380,1,15,0,Museum,7.9564,80.7596,0.4475756984348154,192,Exit,17,1
190,381,0,7,3,Entrance,7.9569,80.76,0.3843230147101083,157,Ticket_Counter,4,1
190,381,1,7,3,Ticket_Counter,7.9572,80.7604,0.13041037419513635,152,Water_Gardens,8,1
190,381,2,7,3,Water_Gardens,7.9582,80.7605,0.3799450158616684,143,Boulder_Gardens,23,1
190,381,3,7,3,Boulder_Gardens,7.959,80.761,0.13585224079680086,119,Mirror_Wall,22,1
190,381,4,8,3,Mirror_Wall,7.9601,80.7613,0.1526763105000687,96,Frescoes,17,3
190,381,5,8,3,Frescoes,7.961,80.7612,0.24238412159580244,76,Lion_Paws,16,1
190,381,6,8,3,Lion_Paws,7.962,80.761,0.05242742223870189,59,Summit,11,1
190,381,7,8,3,Summit,7.963,80.7607,0.20957016126982517,47,Exit,34,12
191,382,0,7,6,Entrance,7.9569,80.76,0.20862096709410569,217,Ticket_Counter,7,3
191,382,1,7,6,Ticket_Counter,7.9572,80.7604,0.21457517607068324,207,Water_Gardens,13,2
191,382,2,7,6,Water_Gardens,7.9582,80.7605,0.26082179381307397,192,Boulder_Gardens,26,2
191,382,3,7,6,Boulder_Gardens,7.959,80.761,0.30173481573077865,164,Frescoes,19,4
191,382,4,8,6,Frescoes,7.961,80.7612,0.12766997547522052,141,Lion_Paws,14,1
191,382,5,8,6,Lion_Paws,7.962,80.761,0.26620762188507396,126,Summit,5,1
191,382,6,8,6,Summit,7.963,80.7607,0.20314294572564404,120,Exit,31,11
191,383,0,9,2,Entrance,7.9569,80.76,0.5381444433888988,218,Ticket_Counter,12,1
191,383,1,9,2,Ticket_Counter,7.9572,80.7604,0.5624880422492627,205,Water_Gardens,10,1
191,383,2,9,2,Water_Gardens,7.9582,80.7605,0.5918112212808195,194,Boulder_Gardens,23,1
191,383,3,9,2,Boulder_Gardens,7.959,80.761,0.5610018625023472,170,Mirror_Wall,18,1
191,383,4,10,2,Mirror_Wall,7.9601,80.7613,0.799270363797898,151,Frescoes,8,1
191,383,5,10,2,Frescoes,7.961,80.7612,0.8359812127494238,142,Exit,8,9
192,384,0,9,3,Entrance,7.9569,80.76,0.5283776184087301,126,Ticket_Counter,3,1
192,384,1,9,3,Ticket_Counter,7.9572,80.7604,0.40691101371935434,122,Entrance,17,1
192,384,2,9,3,Entrance,7.9569,80.76,0.7312725204395452,104,Water_Gardens,6,1
192,384,3,9,3,Water_Gardens,7.9582,80.7605,0.46921330402979466,97,Boulder_Gardens,19,1
192,384,4,9,3,Boulder_Gardens,7.959,80.761,0.5614991135624627,77,Frescoes,15,3
192,384,5,10,3,Frescoes,7.961,80.7612,0.8129124675816037,59,Lion_Paws,19,1
192,384,6,10,3,Lion_Paws,7.962,80.761,0.7959421492728945,39,Summit,5,1
192,384,7,10,3,Summit,7.963,80.7607,0.6992042639157885,33,Exit,17,13
192,385,0,9,2,Entrance,7.9569,80.76,0.6650637883136166,166,Ticket_Counter,11,1
192,385,1,9,2,Ticket_Counter,7.9572,80.7604,0.6156246468036451,154,Water_Gardens,13,2
192,385,2,9,2,Water_Gardens,7.9582,80.7605,0.5629963006646539,139,Boulder_Gardens,18,1
192,385,3,9,2,Boulder_Gardens,7.959,80.761,0.6934366652809887,120,Mirror_Wall,4,1
192,385,4,9,2,Mirror_Wall,7.9601,80.7613,0.4902799086844681,115,Frescoes,14,1
192,385,5,10,2,Frescoes,7.961,80.7612,0.9479025526203235,100,Summit,14,3
192,385,6,10,2,Summit,7.963,80.7607,0.7868255982043726,83,Lion_Paws,30,1
192,385,7,10,2,Lion_Paws,7.962,80.761,0.6879918177425877,52,Summit,9,1
192,385,8,11,2,Summit,7.963,80.7607,0.8342868932569266,42,Exit,21,11
193,386,0,14,1,Entrance,7.9569,80.76,0.5601675933892081,170,Ticket_Counter,5,2
193,386,1,14,1,Ticket_Counter,7.9572,80.7604,0.5775542089556511,163,Museum,14,1
193,386,2,14,1,Museum,7.9564,80.7596,0.3663203748242453,148,Exit,21,1
193,387,0,13,6,Entrance,7.9569,80.76,0.7668148942907177,139,Ticket_Counter,11,2
193,387,1,13,6,Ticket_Counter,7.9572,80.7604,0.8395376095422797,126,Boulder_Gardens,6,3
193,387,2,13,6,Boulder_Gardens,7.959,80.761,0.8656340503466168,117,Frescoes,16,3
193,387,3,13,6,Frescoes,7.961,80.7612,0.8467232327404262,98,Lion_Paws,9,1
193,387,4,13,6,Lion_Paws,7.962,80.761,0.7807171645961613,88,Exit,9,8
194,388,0,10,1,Entrance,7.9569,80.76,0.8635773625845315,127,Ticket_Counter,4,1
194,388,1,10,1,Ticket_Counter,7.9572,80.7604,0.8386725852778607,122,Exit,6,2
194,389,0,11,0,Entrance,7.9569,80.76,0.7196090473344126,187,Ticket_Counter,3,1
194,389,1,11,0,Ticket_Counter,7.9572,80.7604,0.8535803277369535,183,Boulder_Gardens,9,2
194,389,2,11,0,Boulder_Gardens,7.959,80.761,0.8665246417987056,172,Mirror_Wall,16,1
194,389,3,11,0,Mirror_Wall,7.9601,80.7613,0.9043928814275464,155,Frescoes,7,1
194,389,4,11,0,Frescoes,7.961,80.7612,0.8664902748198986,147,Summit,13,4
194,389,5,11,0,Summit,7.963,80.7607,0.8111888464607548,130,Exit,20,11
195,390,0,11,5,Entrance,7.9569,80.76,0.8677729194455603,169,Ticket_Counter,4,1
195,390,1,11,5,Ticket_Counter,7.9572,80.7604,0.7855433122887991,164,Water_Gardens,5,1
195,390,2,11,5,Water_Gardens,7.9582,80.7605,0.9416454087229585,158,Museum,15,1
195,390,3,11,5,Museum,7.9564,80.7596,0.6622909962921851,142,Ticket_Counter,12,1
195,390,4,11,5,Ticket_Counter,7.9572,80.7604,0.618225295965132,129,Boulder_Gardens,8,2
195,390,5,11,5,Boulder_Gardens,7.959,80.761,0.8822183820117686,119,Mirror_Wall,18,1
195,390,6,12,5,Mirror_Wall,7.9601,80.7613,0.7316612911220373,100,Frescoes,10,3
195,390,7,12,5,Frescoes,7.961,80.7612,0.8034817977348592,87,Lion_Paws,11,1
195,390,8,12,5,Lion_Paws,7.962,80.761,0.8320242725198952,75,Exit,3,9
195,391,0,15,3,Entrance,7.9569,80.76,0.6506416758629564,176,Ticket_Counter,8,1
195,391,1,15,3,Ticket_Counter,7.9572,80.7604,0.4913845380548967,167,Water_Gardens,3,3
195,391,2,15,3,Water_Gardens,7.9582,80.7605,0.7518315385914089,161,Boulder_Gardens,15,1
195,391,3,15,3,Boulder_Gardens,7.959,80.761,0.6062424580416067,145,Mirror_Wall,15,2
195,391,4,15,3,Mirror_Wall,7.9601,80.7613,0.5842062465868293,128,Frescoes,13,2
195,391,5,16,3,Frescoes,7.961,80.7612,0.15942143374523532,113,Summit,19,3
195,391,6,16,3,Summit,7.963,80.7607,0.2635631774527484,91,Exit,25,11
196,392,0,9,3,Entrance,7.9569,80.76,0.5700295763937959,121,Ticket_Counter,12,2
196,392,1,9,3,Ticket_Counter,7.9572,80.7604,0.6241339775047774,107,Boulder_Gardens,6,3
196,392,2,9,3,Boulder_Gardens,7.959,80.761,0.6954721061154064,98,Mirror_Wall,13,1
196,392,3,9,3,Mirror_Wall,7.9601,80.7613,0.573886991190649,84,Frescoes,2,2
196,392,4,9,3,Frescoes,7.961,80.7612,0.5491466392402204,80,Lion_Paws,9,1
196,392,5,9,3,Lion_Paws,7.962,80.761,0.5185418589119157,70,Summit,4,2
196,392,6,9,3,Summit,7.963,80.7607,0.695413778673253,64,Exit,28,12
196,393,0,11,2,Entrance,7.9569,80.76,0.6543307188430427,207,Water_Gardens,4,1
196,393,1,11,2,Water_Gardens,7.9582,80.7605,0.7232500216606489,202,Mirror_Wall,15,5
196,393,2,11,2,Mirror_Wall,7.9601,80.7613,0.6619722820592782,182,Lion_Paws,5,3
196,393,3,11,2,Lion_Paws,7.962,80.761,0.7366842993017466,174,Summit,9,1
196,393,4,11,2,Summit,7.963,80.7607,0.8573386406164337,164,Exit,25,10
197,394,0,13,5,Entrance,7.9569,80.76,0.7807189404971632,120,Ticket_Counter,4,1
197,394,1,13,5,Ticket_Counter,7.9572,80.7604,0.8828560705511704,115,Boulder_Gardens,12,2
197,394,2,13,5,Boulder_Gardens,7.959,80.761,0.8832260985775828,101,Mirror_Wall,14,2
197,394,3,13,5,Mirror_Wall,7.9601,80.7613,0.8558150431211268,85,Frescoes,10,1
197,394,4,13,5,Frescoes,7.961,80.7612,0.8235395075726853,74,Lion_Paws,13,1
197,394,5,14,5,Lion_Paws,7.962,80.761,0.5629688659659816,60,Exit,6,11
197,395,0,7,5,Entrance,7.9569,80.76,0.27739523681103256,169,Museum,10,1
197,395,1,7,5,Museum,7.9564,80.7596,0.13697608890986612,158,Exit,15,1
198,396,0,11,2,Entrance,7.9569,80.76,0.767132245592063,177,Ticket_Counter,8,1
198,396,1,11,2,Ticket_Counter,7.9572,80.7604,0.7851616019276596,168,Museum,10,1
198,396,2,11,2,Museum,7.9564,80.7596,0.7861306515691484,157,Exit,21,1
198,397,0,10,1,Entrance,7.9569,80.76,0.7487476073198054,163,Ticket_Counter,5,1
198,397,1,10,1,Ticket_Counter,7.9572,80.7604,0.8148813697947803,157,Exit,12,3
199,398,0,15,2,Entrance,7.9569,80.76,0.6399360527310856,200,Ticket_Counter,4,1
199,398,1,15,2,Ticket_Counter,7.9572,80.7604,0.6055884392089721,195,Water_Gardens,10,2
199,398,2,15,2,Water_Gardens,7.9582,80.7605,0.612177451943713,183,Ticket_Counter,23,1
199,398,3,15,2,Ticket_Counter,7.9572,80.7604,0.6366624970632119,159,Water_Gardens,11,1
199,398,4,15,2,Water_Gardens,7.9582,80.7605,0.6080236851445284,147,Boulder_Gardens,14,1
199,398,5,16,2,Boulder_Gardens,7.959,80.761,0.3379680885194639,132,Mirror_Wall,9,3
199,398,6,16,2,Mirror_Wall,7.9601,80.7613,0.12877565472901625,120,Boulder_Gardens,14,1
199,398,7,16,2,Boulder_Gardens,7.959,80.761,0.21956981128914252,105,Mirror_Wall,13,2
199,398,8,16,2,Mirror_Wall,7.9601,80.7613,0.18279250308906855,90,Frescoes,10,2
199,398,9,17,2,Frescoes,7.961,80.7612,0.1167050262957007,78,Lion_Paws,12,2
199,398,10,17,2,Lion_Paws,7.962,80.761,0.22204583191700367,64,Summit,12,1
199,398,11,17,2,Summit,7.963,80.7607,0.27350771907315996,51,Exit,29,9
199,399,0,13,2,Entrance,7.9569,80.76,0.8807517056753211,228,Ticket_Counter,3,1
199,399,1,13,2,Ticket_Counter,7.9572,80.7604,0.7552486672285451,224,Water_Gardens,7,1
199,399,2,13,2,Water_Gardens,7.9582,80.7605,0.8536794636357672,216,Boulder_Gardens,19,1
199,399,3,13,2,Boulder_Gardens,7.959,80.761,0.8113303019049524,196,Mirror_Wall,6,3
199,399,4,13,2,Mirror_Wall,7.9601,80.7613,0.8418123848691537,187,Boulder_Gardens,8,2
199,399,5,13,2,Boulder_Gardens,7.959,80.761,0.8617928118328091,177,Mirror_Wall,10,3
199,399,6,14,2,Mirror_Wall,7.9601,80.7613,0.654180610428257,164,Frescoes,7,1
199,399,7,14,2,Frescoes,7.961,80.7612,0.6048612078115528,156,Lion_Paws,6,3
199,399,8,14,2,Lion_Paws,7.962,80.761,0.6461179311864702,147,Frescoes,4,1
199,399,9,14,2,Frescoes,7.961,80.7612,0.5877357027729456,142,Lion_Paws,15,2
199,399,10,14,2,Lion_Paws,7.962,80.761,0.5094301256856382,125,Summit,8,1
199,399,11,14,2,Summit,7.963,80.7607,0.6691527082134995,116,Exit,28,11
200,400,0,13,5,Entrance,7.9569,80.76,0.6612195998084265,176,Ticket_Counter,12,1
200,400,1,13,5,Ticket_Counter,7.9572,80.7604,0.8543197220593947,163,Exit,2,4
200,401,0,15,1,Entrance,7.9569,80.76,0.5535531468561187,156,Museum,7,2
200,401,1,15,1,Museum,7.9564,80.7596,0.4827134590208285,147,Ticket_Counter,22,1
200,401,2,15,1,Ticket_Counter,7.9572,80.7604,0.5046622045530623,124,Boulder_Gardens,13,1
200,401,3,15,1,Boulder_Gardens,7.959,80.761,0.5814337539713298,110,Mirror_Wall,27,1
200,401,4,16,1,Mirror_Wall,7.9601,80.7613,0.11932026997546877,82,Lion_Paws,21,4
200,401,5,16,1,Lion_Paws,7.962,80.761,0.21985482272737264,57,Summit,14,1
201,402,0,10,2,Entrance,7.9569,80.76,0.6143225013383786,203,Ticket_Counter,10,1
201,402,1,10,2,Ticket_Counter,7.9572,80.7604,0.8664757343493292,192,Boulder_Gardens,12,5
201,402,2,10,2,Boulder_Gardens,7.959,80.761,0.8402151307245822,175,Exit,13,4
201,403,0,14,2,Entrance,7.9569,80.76,0.40436271839877713,177,Ticket_Counter,6,1
201,403,1,14,2,Ticket_Counter,7.9572,80.7604,0.5638595261541742,170,Water_Gardens,16,1
201,403,2,14,2,Water_Gardens,7.9582,80.7605,0.5624346791222099,153,Museum,14,2
201,403,3,14,2,Museum,7.9564,80.7596,0.4426826823284361,137,Exit,16,2
202,404,0,11,6,Entrance,7.9569,80.76,0.9589011744391622,132,Exit,5,1
202,405,0,9,6,Entrance,7.9569,80.76,0.4835496806076721,167,Museum,6,1
202,405,1,9,6,Museum,7.9564,80.7596,0.7000376032184856,160,Water_Gardens,11,5
202,405,2,9,6,Water_Gardens,7.9582,80.7605,0.5977938149117344,144,Boulder_Gardens,22,1
202,405,3,9,6,Boulder_Gardens,7.959,80.761,0.6600252471453544,121,Frescoes,21,2
202,405,4,10,6,Frescoes,7.961,80.7612,0.7185668363475726,98,Lion_Paws,16,1
202,405,5,10,6,Lion_Paws,7.962,80.761,0.6291189160448523,81,Summit,4,1
202,405,6,10,6,Summit,7.963,80.7607,0.8144278197404294,76,Exit,20,11
203,406,0,11,1,Entrance,7.9569,80.76,0.8419494530888676,122,Ticket_Counter,8,1
203,406,1,11,1,Ticket_Counter,7.9572,80.7604,0.8633206537557216,113,Water_Gardens,12,1
203,406,2,11,1,Water_Gardens,7.9582,80.7605,0.7350946136340798,100,Boulder_Gardens,15,1
203,406,3,11,1,Boulder_Gardens,7.959,80.761,0.7101014347495269,84,Mirror_Wall,9,1
203,406,4,11,1,Mirror_Wall,7.9601,80.7613,0.789457454163606,74,Lion_Paws,19,1
203,406,5,12,1,Lion_Paws,7.962,80.761,0.8119922637912489,54,Exit,2,8
203,407,0,8,5,Entrance,7.9569,80.76,0.18540323118304192,227,Water_Gardens,10,1
203,407,1,8,5,Water_Gardens,7.9582,80.7605,0.20289615765301025,216,Boulder_Gardens,19,1
203,407,2,8,5,Boulder_Gardens,7.959,80.761,0.2519398240902582,196,Mirror_Wall,17,1
203,407,3,8,5,Mirror_Wall,7.9601,80.7613,0.10009429345711333,178,Frescoes,21,2
203,407,4,9,5,Frescoes,7.961,80.7612,0.6871170421907989,155,Lion_Paws,8,2
203,407,5,9,5,Lion_Paws,7.962,80.761,0.6092436937928085,145,Summit,8,2
203,407,6,9,5,Summit,7.963,80.7607,0.5611068644661833,135,Exit,28,12
204,408,0,7,6,Entrance,7.9569,80.76,0.2550728843111028,183,Ticket_Counter,15,1
204,408,1,7,6,Ticket_Counter,7.9572,80.7604,0.2745653447180889,167,Boulder_Gardens,8,3
204,408,2,7,6,Boulder_Gardens,7.959,80.761,0.18351810523072443,156,Mirror_Wall,14,3
204,408,3,7,6,Mirror_Wall,7.9601,80.7613,0.06962059629687312,139,Frescoes,19,1
204,408,4,8,6,Frescoes,7.961,80.7612,0.34724127297940643,119,Summit,14,4
204,408,5,8,6,Summit,7.963,80.7607,0.06268211887514782,101,Exit,35,13
204,409,0,9,6,Entrance,7.9569,80.76,0.5694768546839902,219,Water_Gardens,3,3
204,409,1,9,6,Water_Gardens,7.9582,80.7605,0.6021321201600653,213,Boulder_Gardens,16,1
